reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
05261be7-3a65-4ba2-9ee6-97d2bd482e7b,Elda Riberu,https://play-lh.googleusercontent.com/a/ACg8ocLOQkT7EhYjYm3JFBvddqqEHlEvyAcnwoOzqneRwRQI3NeCsQ=mo,Saya pesan hotel di banyuwangi knp alamat hotelnya gak sesuai ya sama di maps di lakukan pembatalan juga ga bisa,1,3,7.90.2,2023-12-09 21:30:01,"Hai, Elda Riberu. Kami selalu berusaha untuk meningkatkan kualitas layanan atas pengalaman perjalanan Anda. Apakah ada hal-hal khusus yang dapat kami bantu untuk Anda? Mohon beritahukan kepada kami melalui hotelbookingescalations@trip.com.",2023-12-09 21:51:58,7.90.2
9b8f7931-b8bd-4394-b149-27267b729c8c,Alshaura Putri Kianti,https://play-lh.googleusercontent.com/a/ACg8ocKF6jKH6fw6lccPai2ISoR2JeNDaUyTID-gAokbAnTLNxwEoQ=mo,Aplikasi paling buruk. Tidak bisa digunakan dengan baik. Aplikasi tidak jelas!!!,1,11,,2020-09-06 14:37:59,Kami mohon maaf atas ketidaknyamanan Anda. Perlu diketahui bahwa setiap permintaan dari pelanggan akan kami tangani dengan seksama. Kami mohon Anda dapat memberikan rincian pemesanan Anda melalui https://it.trip.com/help dan kami pasti akan memeriksanya dengan baik.,2020-09-06 14:52:40,
c2215f99-ef9c-4104-8831-c0b708951835,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kecewa ternyata tiket lebih mahal, mana promo pertama kali instal kata nya 50% ternyata tidak ada",1,65,6.10.6,2019-03-12 15:11:04,,,6.10.6
0f3a98b0-3174-48d0-98d8-5efe4ca107a7,Noordianto Tandjoeng (noord),https://play-lh.googleusercontent.com/a-/ALV-UjVX6wzEuxv1aBRnVkm-GnQkSp00r5MqM43IjajXQEoasgXMkkuG,"Mantap,dapat point setelah pemesanan dan mempermudah pemesan akomodasi",5,1,7.85.0,2023-09-18 10:24:59,"Hi, Noordianto Tandjoeng (noord)! Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!
",2023-09-18 10:37:03,7.85.0
adf6bfc3-9127-4222-9341-bdd2fd6c3073,Muhamad Hendrawan,https://play-lh.googleusercontent.com/a-/ALV-UjUAbIheE3H6pNNAHcCmLcfums_Kbl1Ltk8gTj6m2aFqdis36PUB,bagus banget. Harga paling murat dari OTA lainya,5,3,7.68.2,2023-01-17 18:48:59,"Dear Muhamad Hendrawan. Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2023-01-17 20:03:50,7.68.2
9ed98988-22ad-49fc-9a3e-95cfcfa5ea82,Nur Wahyuni,https://play-lh.googleusercontent.com/a-/ALV-UjXb-VmWksvcUGNm_hFBvn4nuLA_zrLYZBbrb0gmKcgqtO1eYxs,pemesanan tiket yang mudah dan nyaman dan terpercaya,5,0,,2024-09-11 21:31:01,"Halo Nur Wahyuni. Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-09-11 21:46:46,
75b9e00e-e5f8-4d45-88a0-a780e4c069c0,Maulana banjarmasin,https://play-lh.googleusercontent.com/a-/ALV-UjUap7eYSstPjj63zKzgTVA-XcCqWiIX_Ecb3iM1Y-AmTJzOTT15,mudahan aplikasinya bagus,5,2,8.6.2,2024-07-05 12:51:41,Terima kasih telah meluangkan waktu dengan memberikan kami penilaian 5 bintang. Kami sangat berterima kasih kepada Anda karena telah memberitahukan kepada kami bahwa Anda senang dengan layanan kami. Tim Trip.com akan senantiasa berusaha membuat perjalanan Anda menyenangkan. Kami menunggu perjalanan Anda selanjutnya dengan kami.,2024-07-05 13:05:53,8.6.2
04d88125-af38-4794-8b79-c8bbd3feb969,adeyulia vebrina,https://play-lh.googleusercontent.com/a-/ALV-UjVOy14iyWmnqXsKuS37ivM0aNZMOmblhHgcXmzMhSheNh-DDs67,"Sudah di bayar tapidi aplikasi masih belum terkirim, mau lapor bingung, aneh banget sih",1,9,7.75.0,2023-04-17 23:14:44,Kami mohon maaf atas ketidaknyamanan Anda. Perlu diketahui bahwa setiap permintaan dari pelanggan akan kami tangani dengan seksama. Kami mohon Anda dapat memberikan rincian pemesanan Anda melalui https://id.trip.com/help dan kami pasti akan memeriksanya dengan baik.,2023-04-18 06:09:03,7.75.0
f1658153-fb31-47e8-b533-a6399f15a6d2,Ndok Atin,https://play-lh.googleusercontent.com/a-/ALV-UjVGJHRCEg65ifoD1atitfleISQQGrDkNmgxC5yiQ7k1gYFMjLkGpA,Aplikasi tampilan nya simpel mudah di gunakan dan harga bersaing,5,2,7.89.0,2023-11-18 11:29:40,Dear Ndok Atin. Terima kasih atas ulasan Anda yang menyenangkan. Kami sangat menghargai Anda telah meluangkan waktu untuk berbagi pengalaman Anda yang menyenangkan atas layanan kami. Kami turut berbahagia bersama Anda dan kami berharap untuk berjumpa bersama Anda kembali dalam perjalanan Anda selanjutnya.,2023-11-18 12:18:41,7.89.0
77887af9-ea00-438e-8aa1-1550e7762b62,Kang Gandi,https://play-lh.googleusercontent.com/a-/ALV-UjXufIRAvPPLPO0TyiRm6hzdS2CjJd5_3sOJTv2CJO6Q8umU2Z0,"Aplikasi keren, komplit fitur layanan nya, lengkap",5,3,7.85.0,2023-09-22 16:17:11,,,7.85.0
2c30b14c-492b-485b-a2bc-71a1e745cba0,dayat pertama,https://play-lh.googleusercontent.com/a/ACg8ocJ6IDaCLB7bID1lmwhU9_l2dQjC6uNWbyOoiXCPOLY1n9Smsg=mo,"aplikasi paling simpel dan paling murah untuk perjalanan, very good",5,1,7.85.0,2023-09-22 16:16:08,"Dear dayat pertama. Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2023-09-22 16:28:55,7.85.0
a4482ab0-2d12-4d3f-aeb4-e687c11dc3aa,Maz Aqil Fauzi,https://play-lh.googleusercontent.com/a/ACg8ocLiQrbF6iD3Afa3cEHdXZxYtfeZJ2wc7xrHdqYSwImeca9S=mo,"sangat amat membantu, ada promo hotel hinggal 10% lumayan sisanya bisa dipake buat main slot",5,5,7.66.2,2022-12-30 10:16:23,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2022-12-30 10:23:09,7.66.2
04465f2d-f494-4067-8fd6-fd26610338e2,Akang Sukri,https://play-lh.googleusercontent.com/a-/ALV-UjW7bRA-ewqxOnKbYkUmqV1zh3uKlJ0PNwikiMAK0zmsJ-jbCbg5,"Booking hotel mudah, dengan harga paling murah dan ditambah diskon yang meriah",5,11,7.59.1,2022-08-22 12:14:31,"Hi Akang Sukri. Kami sangat menghargai Anda telah meluangkan waktu untuk meninggalkan tanggapan Anda untuk kami. Kami juga sangat menghargai setiap komentar Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!
",2022-08-22 12:57:20,7.59.1
0a2056e1-8a35-48fe-8d6e-c7363d22d6c0,Anggi Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjWT73lEXtlus8z-D4CzAA19H1mUcnpOSxLQrzlXM5ZyZbPY-98,Sangat terbantu untuk travelling. Sangat direkomendasikan. Mantap,5,3,7.89.0,2023-11-16 16:25:11,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!
",2023-11-16 16:41:57,7.89.0
57e28833-158e-44c2-8b30-f9d2daa71f02,Andreas Prayogo,https://play-lh.googleusercontent.com/a-/ALV-UjXeeTbFZqTh5L4cDf47sQ8SW1agRNSlUNOV0To6dnZVMMueisdVeA,sangat membantu kalau lagi traveling harga terjangkau,5,2,8.5.2,2024-07-02 18:51:21,"Halo Andreas Prayogo. Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-07-02 19:08:05,8.5.2
3ab7ebb5-0bf3-42ba-a23c-c754becb4198,Santi Joseph,https://play-lh.googleusercontent.com/a/ACg8ocL8wG9cbAUbl52x_VCMvsUk2c_7yO-7c_zWAuFlaKBDrgG1Bg=mo,"Sangat bagus,mudah digunakan, banyak pilihan hotel dan oenginapan sesuai budget.",5,3,7.88.0,2023-11-06 16:57:08,"Dear Santi Joseph, Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2023-11-06 17:01:15,7.88.0
e7283d7f-2177-42a3-929e-2de39b802e42,Anastips com,https://play-lh.googleusercontent.com/a-/ALV-UjVecjvn55yJGPUZ4SF6ppYt2dMcYMWlDakwPJVnM27y6__7oGo,Apakah ini Ada Paylaternya Seperti Traveloka.?,1,1,8.10.0,2024-08-27 07:13:53,Kami mohon maaf atas ketidaknyamanan Anda. Perlu diketahui bahwa setiap permintaan dari pelanggan akan kami tangani dengan seksama. Kami mohon Anda dapat memberikan rincian pemesanan Anda melalui https://id.trip.com/help dan kami pasti akan memeriksanya dengan baik.,2024-08-27 07:20:51,8.10.0
13b34738-4d18-4c3e-9c11-b1b38233cc74,Mbagus Rifaldi,https://play-lh.googleusercontent.com/a-/ALV-UjXvMUBr1WRy1wg4_jZKiURvim203jDuGVktcOilplIXNSn9XeP2,"Aplikasi yang sangat bagus untuk pesan tiket pesawat dan hotel, sangat rekomendasi 👍",5,3,7.89.2,2023-12-01 14:04:38,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!
",2023-12-01 14:24:22,7.89.2
a37a2d58-8f92-4435-b1cc-acd1dc46d4fa,Dedi Putra,https://play-lh.googleusercontent.com/a/ACg8ocJem1QLo9RD9A7Zh8k6kP6DxH5DK_VaNzHztZETXHEx_tgo1g=mo,Untuk kebersihan ok lah hanya dha ga,3,1,8.9.2,2024-08-26 21:45:24,"Hello Dedi Putra. Thank you for your feedback. We appreciate hearing from our users and are always looking for ways to improve our services. If you have any specific suggestions or issues you would like to share, please feel free to send us a message or email us at en_servicemanager@trip.com. Thank you so much.",2024-08-26 22:05:56,8.9.2
681d6c67-6687-4113-bdd5-56128b08ffe7,Fian Muahammad,https://play-lh.googleusercontent.com/a-/ALV-UjU-0aN2vrWgFpQa49I6VdhE0D4hl4xn_sVVQ5uyEODlmXiSU8g,lebih gampang top,5,1,8.6.2,2024-07-13 03:09:36,"DearFian Muahammad, thank you so much for your kind words. We are so glad to hear that you had a great experience with our service. We strive to provide the best possible service to our customers and your feedback means a lot to us. Thank you for taking the time to share your experience. We look forward to seeing you again soon.",2024-07-13 06:03:36,8.6.2
9ccf30e9-c360-4309-af27-7e24af464a3a,Ayu Prahasini,https://play-lh.googleusercontent.com/a-/ALV-UjV5fRARjXhkIrMmWxRkvGFsKgniLmQ__i37KnStm1s9CIggclA,Tadinya ku kasih bintang 1 gara2 khawatir uangku ga balikk . Ternyata balik . Makasih yaaaa 🥹🥹🥹,5,0,8.10.2,2024-09-09 05:20:58,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-09-09 05:35:23,8.10.2
d31ea979-06ef-457a-bf85-95f9ed32e9ed,Ardiizibran “putrizibran” Ardii,https://play-lh.googleusercontent.com/a/ACg8ocLKRg4_5w322DZDrYmJi1xHpXZldyirajIp0GujrVpdHtHYjWU=mo,pemula klu memuaskan saya tambah bintang nya,4,1,8.7.2,2024-07-25 02:26:29,"Hi Ardiizibran “putrizibran” Ardii. Thank you for taking the time to leave us this positive comment, and your feedback is much appreciated. We’re glad to know that you’re happy, and we are looking forward to your next journey with us!",2024-07-25 06:08:12,8.7.2
04d0e9a5-a864-457c-bf9a-9989833aca5e,Jeremmy Tomi,https://play-lh.googleusercontent.com/a-/ALV-UjX3mAzbz_F9LamendUchzxGLRNWF3aicRJqtomdRCumJak5Qso,Sangat Baik Dan Bagus-Bagus,5,1,8.9.2,2024-08-26 13:12:42,Dear Jeremmy Tomi. Terima kasih atas ulasan Anda yang menyenangkan. Kami sangat menghargai Anda telah meluangkan waktu untuk berbagi pengalaman Anda yang menyenangkan atas layanan kami. Kami turut berbahagia bersama Anda dan kami berharap untuk berjumpa bersama Anda kembali dalam perjalanan Anda selanjutnya.,2024-08-26 14:28:57,8.9.2
9230bd21-7021-41fc-9799-1e0c44111f7b,I Nyoman Widara,https://play-lh.googleusercontent.com/a-/ALV-UjV-M5sFa5stMyU0C3OkXHJJBDGgNJvbHy-LVs-H6DVe32Wbr66p,semoga bisa membantu bisnis saya tour di nusapenida,4,1,8.7.2,2024-07-24 20:42:56,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-07-24 20:56:09,8.7.2
c3b75e32-a850-47b1-abf4-bb624a3a75b7,Tri lek,https://play-lh.googleusercontent.com/a-/ALV-UjW9Gj9-9chMNrdgz2aprmhDsOxJL5307x7Ztsrp2TlO0eXLxkQz,Mau pesan kok canggung ya..,3,0,8.10.0,2024-09-02 13:35:11,"Hi Tri lek, thank you for your feedback, and I am sorry for any inconvenience you have encountered on your reservation. It is not the service we expect you to receive from our side. Please share your passenger/guest name, reserved email and booking number if any at en_servicemanager@trip.com so we can investigate further. Thank you!",2024-09-02 13:40:52,8.10.0
adaa5405-3009-4e0a-8678-4384e1e77e4c,Noval family,https://play-lh.googleusercontent.com/a/ACg8ocKXSZB5sgyf-duteCP8VVA70qZ3EeqJGKeRQhk_X9DBP6snUg=mo,bintang 4 dulu klo ok tambah lagi,4,0,8.10.2,2024-09-07 23:09:37,"Dear Noval family, thank you so much for your feedback. We appreciate your time in writing a review for us. Please know that we will continue to provide interesting yet cheapest offers in the market to all our customers. Please keep using our app, and you might find a deal that suits your needs. Again, thank you, and have a great day.",2024-09-08 06:11:26,8.10.2
e280f1d9-6a7e-4637-bc8e-cc08b909d9bf,Fifi Widartini,https://play-lh.googleusercontent.com/a-/ALV-UjUc1ar0TwnylMBM5UQ6FtLYvrHJ3sKU62wSJrXj8VgLc7pm90zZgg,terimakasih 😊 sangat membantu,5,1,8.8.2,2024-08-11 09:43:45,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!
",2024-08-11 12:59:57,8.8.2
4f8b2082-725b-4cc0-97a5-b13c51f6a122,Ahmat Sapii,https://play-lh.googleusercontent.com/a/ACg8ocIdN0fOfOIv9bjH6_PlftIVLSHOPBORJDYzExjR9cSUir9QUg=mo,Aplikasi aneh gaje.. tiba2 coin hilang sendiri.,1,1,7.36.2,2021-08-04 12:01:01,Hai Ahmat Sapii. Kami akan memeriksa masalah ini untuk Anda. Mohon berikan kami informasi melalui https://www.trip.com/help/ agar kami dapat menindaklanjutinya.,2021-08-04 13:32:22,7.36.2
c5040cf2-242d-438a-8f97-56c7d38bcc5b,Irmandy Haroen,https://play-lh.googleusercontent.com/a-/ALV-UjXdPLvylkUlOFbHNTeDWnyV10bXPnu2P0vs7RZgYWmn6s8TMrM,tiket pesawat nya ke Makassar...maaaaaahhaaaaaaallll bangaaaad,5,0,8.10.0,2024-09-03 05:41:55,Kami sangat menghargai Anda telah meluangkan waktu untuk meninggalkan tanggapan Anda untuk kami. Kami juga sangat menghargai setiap komentar Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!,2024-09-03 05:51:43,8.10.0
5ef96156-f9c3-4a0b-8651-8a661490fb46,Eggy Alam Sekitar 7,https://play-lh.googleusercontent.com/a-/ALV-UjW_qY-qsYtyXiFcICG7mDii97zr0FsdihC6i4xPhPqMxHVBuuI,Muda mudahan bisa embantu Trimakasih,5,3,8.6.0,2024-07-01 10:17:48,Dear Eggy Alam Sekitar 7. Terima kasih atas ulasan Anda yang menyenangkan. Kami sangat menghargai Anda telah meluangkan waktu untuk berbagi pengalaman Anda yang menyenangkan atas layanan kami. Kami turut berbahagia bersama Anda dan kami berharap untuk berjumpa bersama Anda kembali dalam perjalanan Anda selanjutnya.,2024-07-01 11:08:48,8.6.0
e476959f-5c54-4a53-985f-9804812b50be,Dhuaneeyy Dhani,https://play-lh.googleusercontent.com/a/ACg8ocKW3EDpDVBLGwflCFLu4rCaVO9OiwgZyV9GqV-vTAPJ-v9DVw=mo,susah daftar nya,2,0,8.11.0,2024-09-12 11:37:58,Kami menyayangkan atas pengalaman yang Anda dapat dari Tim Dukungan Pelanggan kami. Mohon berikan kami informasi lebih lanjut tentang permasalahan Anda melalui https://www.trip.com/help/ agar kami dapat memeriksa masalah ini lebih lanjut. Terima kasih.,2024-09-12 11:45:24,8.11.0
1ebb4a91-7345-4ef2-883e-9453d5906c63,TK eMHa,https://play-lh.googleusercontent.com/a-/ALV-UjXMa1vATDB_jLSntgKz0fE73w0D32r-BG6jfH5iIPIwpVfGlpc,mantaap pas buka aplikasi langsung dapet bosss bastiss promonyaa langsung dech CO,5,2,8.6.0,2024-07-04 06:26:49,"Hello TK eMHa, Thank you so much for your kind word! We are thrilled to know that you like our app. Please know that we will continue to improve our app to provide convenience to our customers. Please recommend our app to your loved ones and share our nice app with them! Your feedback is much appreciated. Thank you, and have a great day!
",2024-07-04 06:37:12,8.6.0
8258fbc5-0bba-467f-bbdc-d6ce015e86dc,Umi Sholi Hidayah,https://play-lh.googleusercontent.com/a-/ALV-UjVQ6Z-xKO6c3wTjdNYb16nszjML4tX2s5TnXrlqKRixjh1FIXKW,akan menambah pengetahuan untuk masa depan,5,2,8.7.2,2024-07-24 08:20:00,"Dear Umi Sholi Hidayah, thank you for your kind words and for taking the time to share your experience with us. We appreciate your feedback and are constantly striving to improve our system to ensure our customers have a great experience. We hope you continue to enjoy our services.",2024-07-24 08:32:33,8.7.2
fd22934e-7a30-4065-896e-32c302a20434,Silaturahmi Tasriep,https://play-lh.googleusercontent.com/a-/ALV-UjWJ9L848knDgWJ9CsRcUTYRpOF9wM_YtHMe59dCc4Bb1snftCSL,"Lebih mudah booking hotel dan tiket pesawat, simpel dan sangat membantu.",5,1,,2023-11-29 18:47:14,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2023-11-29 19:13:31,
6733e241-daae-4983-8269-506e665c50d2,YHANDRY GAMING,https://play-lh.googleusercontent.com/a-/ALV-UjUO3KMBTH_GEkS20bXglGS5KCgoUl_av5S7fIzdeO27q4hJIzpf,Semoga saya dapat potongan harga yg memuaskan,5,1,8.6.2,2024-07-15 14:57:33,"Terima kasih telah meluangkan waktu dengan memberikan kami penilaian 5 bintang, kami sangat menghargainya! Kami sangat berterima kasih kepada Anda karena telah memberitahukan kepada kami bahwa Anda senang dengan layanan kami. Kami menunggu perjalanan Anda selanjutnya dengan kami.",2024-07-15 15:43:45,8.6.2
ad75aa8b-b3e5-45f2-9698-5839c3c4ee9b,Angga Rahma Zagitha,https://play-lh.googleusercontent.com/a/ACg8ocLO0U-qbqjd_SFWwMUqjlxHJeUiDpAAD-rseibSTFbSroG67Q=mo,"Sejauhh ini guuddd. Gaada masalah. Nanti kalo ada masalah dikabari. Sejauh ini harga masih lebih murah dr para tetangga2 yg laen. Cukup sekian, tq.",5,1,7.76.2,2023-06-05 13:11:42,"Dear Acha. Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2023-06-05 13:24:28,7.76.2
26b66d46-e083-4a82-8fba-4e5b6f6130b0,Anifalaia Anifa,https://play-lh.googleusercontent.com/a/ACg8ocIIKzHXBdDvkocUoHbciQ7KaJgypsFFqtiZR91LXE-VjMVr2w=mo,Aplikasi ini membantu saya untuk membeli tiket ......aplikasi ini sangat bermanfaat,5,0,,2024-10-15 21:24:22,"Terima kasih banyak telah meluangkan waktu untuk meninggalkan penilaian 5 bintang untuk kami, kami sangat menghargainya! Tim Trip.com selalu bekerja keras untuk memberikan pelayanan yang terbaik untuk pelanggan kami. Kami sangat gembira mendengar bahwa Anda menghargai upaya yang telah kami berikan untuk menciptakan pengalaman yang menyenangkan bers",2024-10-15 21:32:33,
bd972491-8d1f-4e93-a68e-72ad050df2b2,Usep Dani,https://play-lh.googleusercontent.com/a/ACg8ocIImQrlmFW5f6Qp3d5AxvAu_UbvN35IwDElQ8UAmxcuAmWYbA=mo,Mudah aplikasinya,5,0,8.10.2,2024-09-03 20:47:27,"Terima kasih banyak telah meluangkan waktu untuk meninggalkan penilaian 5 bintang untuk kami, kami sangat menghargainya! Tim Trip.com selalu bekerja keras untuk memberikan pelayanan yang terbaik untuk pelanggan kami. Kami sangat gembira mendengar bahwa Anda menghargai upaya yang telah kami berikan untuk menciptakan pengalaman yang menyenangkan bers",2024-09-03 21:04:28,8.10.2
1001e214-acc2-422a-98c7-9c695ec9f1d7,yudhistira,https://play-lh.googleusercontent.com/a-/ALV-UjUGYUleaiTqmuFGghEU3H-vQ3fI3cqPmptFB98F6gP8N1aK9kvh,Sangat membantu saya dalam melakukan pesanan tiket atau ingin berwisata ke suatu daerah dengan mudah,5,1,7.83.2,2023-08-26 11:33:59,"Dear yudhistira. Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2023-08-26 12:27:34,7.83.2
e2aee8a2-7296-48b5-9129-2e022c347b20,fira nabila,https://play-lh.googleusercontent.com/a-/ALV-UjXbqKWTxMw-whxU0hMsN_KChC2uOz9HUD0pmM5ZU0WBiKIjiL0,semangat terus ya. semoga bisa bersaing sama developer lain. gak hilang tiba tiba koinnya aamiin,4,6,7.37.2,2021-08-16 23:10:45,Kami menyayangkan atas pengalaman yang Anda dapat dari Tim Dukungan Pelanggan kami. Mohon berikan kami informasi lebih lanjut tentang permasalahan Anda melalui https://www.trip.com/help/ agar kami dapat memeriksa masalah ini lebih lanjut. Terima kasih.,2021-08-17 06:38:13,7.37.2
ab92022e-7824-4890-a492-b17c3bc83c74,Arbi Syahrul Amal,https://play-lh.googleusercontent.com/a-/ALV-UjW9OD7Cx-73DHC4-Tn9nMCshvG6T9oRZ3U84y_ghrPU4z2Z2gN2,terbaik untuk liburan😊,4,0,8.11.0,2024-09-06 14:48:50,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-09-06 14:52:20,8.11.0
8e6c1270-4008-479d-98da-74b21b411016,Tuan Demian,https://play-lh.googleusercontent.com/a/ACg8ocLrF-lkSPtJlaK3IqA_kz3WyKvJZqBVgA2W_2LkFF7F0UcymA=mo,Aplikaai bagus dan bermanfaat saatvkita sedang melakukan perjalanan,5,2,,2023-06-15 03:22:40,Dear Tuan Demian. Terima kasih atas ulasan Anda yang menyenangkan. Kami sangat menghargai Anda telah meluangkan waktu untuk berbagi pengalaman Anda yang menyenangkan atas layanan kami. Kami turut berbahagia bersama Anda dan kami berharap untuk berjumpa bersama Anda kembali dalam perjalanan Anda selanjutnya.,2023-06-15 06:24:23,
00811f10-a8f2-4b55-a057-33b642b0629a,Sutardi 76,https://play-lh.googleusercontent.com/a/ACg8ocJttNNi8d0r3S5b6Trwa9TiJtb4Xzm1_yJsI_v3B4g-KXHNqg=mo,durasi wkt yg diberikan utk transfer pembayaran sangat singkat,1,0,,2024-07-31 02:19:48,"Hi Sutardi 76. Kami menyayangkan atas pengalaman Anda dengan layanan kami. Namun, kami ingin mengetahui lebih tentang permasalahan Anda agar kami dapat mengatasinya dengan baik. Silahkan hubungi kami langsung melalui https://www.trip.com/help/ untuk mendapatkan bantuan lebih lanjut.",2024-07-31 06:17:21,
89b1023d-ca38-4d38-bdad-bbbdad87e8b7,Ralph Pemuda,https://play-lh.googleusercontent.com/a-/ALV-UjXL2mlLRKuftYb6nTnObOZTOPK_qjdq-YplZkOMvIHFDTfXxYU,bagus untuk kalian yang ingin memesan kamar hotel dan membeli tiket ✨,5,4,7.79.0,2023-06-24 14:34:30,Kami sangat menghargai Anda telah meluangkan waktu untuk meninggalkan tanggapan Anda untuk kami. Kami juga sangat menghargai setiap komentar Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!,2023-06-24 15:45:17,7.79.0
d241fcd2-e33b-47f3-a94d-50896b28f178,Selfia Rambu,https://play-lh.googleusercontent.com/a-/ALV-UjVb5O4D1m39L9stJAahFrobIT2YLX_IFKGZr2nzW5DQeKrTdqo,"kasih *️⃣*️⃣*️⃣ dulu karena baru mau coba pakai,kalau aplikasi nya memuaskan saya tmbh lagi *️⃣*️⃣dan saya harap bisa dapat promo 🥰",3,0,7.86.3,2023-10-15 10:02:13,"Dear Selfia Rambu. Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2023-10-15 10:15:30,7.86.3
